"","gene_id","gene_name"
"34641","ENSMUSG00000102540","RP23-286E6.13"
"34642","ENSMUSG00000102377","RP23-286E6.14"
"34643","ENSMUSG00000104004","RP23-286J21.1"
"34644","ENSMUSG00000103704","RP23-287C21.4"
"34645","ENSMUSG00000102523","RP23-288J11.1"
"34646","ENSMUSG00000102621","RP23-288J11.2"
"34647","ENSMUSG00000102841","RP23-288J11.3"
"34648","ENSMUSG00000103459","RP23-288N9.2"
"34649","ENSMUSG00000102718","RP23-288O15.2"
"34650","ENSMUSG00000103296","RP23-289E18.1"
"34651","ENSMUSG00000104192","RP23-289L17.3"
"34652","ENSMUSG00000103690","RP23-28F18.1"
"34653","ENSMUSG00000104433","RP23-28G12.2"
"34654","ENSMUSG00000102766","RP23-28L24.5"
"34655","ENSMUSG00000104491","RP23-290N20.1"
"34656","ENSMUSG00000102190","RP23-290N20.2"
"34657","ENSMUSG00000102679","RP23-290N20.3"
"34658","ENSMUSG00000104304","RP23-291B23.4"
"34659","ENSMUSG00000104204","RP23-291E6.6"
"34660","ENSMUSG00000102992","RP23-291L24.4"
"34661","ENSMUSG00000102196","RP23-291L24.5"
"34662","ENSMUSG00000102894","RP23-291L24.6"
"34663","ENSMUSG00000103223","RP23-291L24.7"
"34664","ENSMUSG00000103328","RP23-292F19.3"
"34665","ENSMUSG00000103260","RP23-292F19.4"
"34666","ENSMUSG00000103744","RP23-293F4.2"
"34667","ENSMUSG00000103367","RP23-293I7.1"
"34668","ENSMUSG00000103584","RP23-293I7.2"
"34669","ENSMUSG00000102475","RP23-293I7.3"
"34670","ENSMUSG00000102211","RP23-293I7.4"
"34671","ENSMUSG00000103251","RP23-293I7.7"
"34672","ENSMUSG00000104316","RP23-294I17.4"
"34673","ENSMUSG00000102845","RP23-294I17.6"
"34674","ENSMUSG00000104427","RP23-294I9.3"
"34675","ENSMUSG00000104497","RP23-295C23.2"
"34676","ENSMUSG00000104042","RP23-295D9.3"
"34677","ENSMUSG00000104066","RP23-296I6.10"
"34678","ENSMUSG00000102672","RP23-296I6.4"
"34679","ENSMUSG00000104273","RP23-296I6.7"
"34680","ENSMUSG00000102573","RP23-296I6.8"
"34681","ENSMUSG00000103259","RP23-296M10.4"
"34682","ENSMUSG00000102223","RP23-296O23.2"
"34683","ENSMUSG00000103622","RP23-298I7.2"
"34684","ENSMUSG00000104135","RP23-298L2.1"
"34685","ENSMUSG00000103031","RP23-298L2.2"
"34686","ENSMUSG00000104274","RP23-299B23.1"
"34687","ENSMUSG00000104385","RP23-299N6.1"
"34688","ENSMUSG00000103329","RP23-299N6.2"
"34689","ENSMUSG00000103825","RP23-2K13.1"
"34690","ENSMUSG00000102474","RP23-2M16.4"
"34691","ENSMUSG00000103299","RP23-2N3.2"
"34692","ENSMUSG00000102610","RP23-300L15.1"
"34693","ENSMUSG00000103402","RP23-301L19.1"
"34694","ENSMUSG00000102873","RP23-301M11.2"
"34695","ENSMUSG00000103953","RP23-302C16.4"
"34696","ENSMUSG00000104360","RP23-302C16.5"
"34697","ENSMUSG00000104261","RP23-302C16.6"
"34698","ENSMUSG00000103854","RP23-302H1.1"
"34699","ENSMUSG00000104236","RP23-302N11.1"
"34700","ENSMUSG00000102141","RP23-303A11.1"
"34701","ENSMUSG00000102673","RP23-303M15.3"
"34702","ENSMUSG00000104271","RP23-303M15.4"
"34703","ENSMUSG00000103778","RP23-303M15.7"
"34704","ENSMUSG00000102425","RP23-304O9.1"
"34705","ENSMUSG00000104196","RP23-306B14.2"
"34706","ENSMUSG00000104394","RP23-306B14.3"
"34707","ENSMUSG00000103579","RP23-307B15.3"
"34708","ENSMUSG00000102376","RP23-307N14.2"
"34709","ENSMUSG00000102241","RP23-308M1.1"
"34710","ENSMUSG00000102694","RP23-309A11.9"
"34711","ENSMUSG00000102745","RP23-309A8.1"
"34712","ENSMUSG00000102565","RP23-309A8.3"
"34713","ENSMUSG00000103101","RP23-309A8.4"
"34714","ENSMUSG00000103997","RP23-309D5.1"
"34715","ENSMUSG00000102872","RP23-30D1.1"
"34716","ENSMUSG00000104448","RP23-30D21.1"
"34717","ENSMUSG00000103024","RP23-30D21.3"
"34718","ENSMUSG00000104147","RP23-310C14.1"
"34719","ENSMUSG00000102740","RP23-310C14.2"
"34720","ENSMUSG00000103520","RP23-310L8.1"
"34721","ENSMUSG00000102134","RP23-311I21.1"
"34722","ENSMUSG00000102253","RP23-311L17.1"
"34723","ENSMUSG00000103481","RP23-312H15.11"
"34724","ENSMUSG00000103555","RP23-314E8.1"
"34725","ENSMUSG00000103668","RP23-314I1.1"
"34726","ENSMUSG00000103054","RP23-315H8.1"
"34727","ENSMUSG00000102207","RP23-316A19.7"
"34728","ENSMUSG00000103824","RP23-316G7.2"
"34729","ENSMUSG00000102851","RP23-317L18.1"
"34730","ENSMUSG00000104017","RP23-317L18.3"
"34731","ENSMUSG00000103377","RP23-317L18.4"
"34732","ENSMUSG00000102292","RP23-31E12.2"
"34733","ENSMUSG00000103670","RP23-320I7.3"
"34734","ENSMUSG00000102414","RP23-320P13.1"
"34735","ENSMUSG00000103613","RP23-321A12.2"
"34736","ENSMUSG00000102191","RP23-321H9.2"
"34737","ENSMUSG00000102800","RP23-322G4.1"
"34738","ENSMUSG00000103803","RP23-322G4.2"
"34739","ENSMUSG00000103281","RP23-322G4.3"
"34740","ENSMUSG00000103571","RP23-322M7.1"
"34741","ENSMUSG00000103748","RP23-322P13.2"
"34742","ENSMUSG00000103135","RP23-323E20.2"
"34743","ENSMUSG00000104039","RP23-323H18.1"
"34744","ENSMUSG00000104378","RP23-323H18.2"
"34745","ENSMUSG00000103061","RP23-324F10.1"
"34746","ENSMUSG00000103978","RP23-324F10.2"
"34747","ENSMUSG00000104379","RP23-325F17.4"
"34748","ENSMUSG00000102885","RP23-326H11.2"
"34749","ENSMUSG00000103767","RP23-326H11.3"
"34750","ENSMUSG00000104398","RP23-326I20.4"
"34751","ENSMUSG00000103656","RP23-327M13.2"
"34752","ENSMUSG00000104402","RP23-327M13.3"
"34753","ENSMUSG00000104081","RP23-327M13.4"
"34754","ENSMUSG00000103002","RP23-327M13.6"
"34755","ENSMUSG00000102721","RP23-328G14.1"
"34756","ENSMUSG00000104488","RP23-328G14.2"
"34757","ENSMUSG00000103192","RP23-328G14.3"
"34758","ENSMUSG00000102930","RP23-328J8.2"
"34759","ENSMUSG00000103159","RP23-328J8.3"
"34760","ENSMUSG00000103016","RP23-328J8.4"
"34761","ENSMUSG00000103684","RP23-329A21.1"
"34762","ENSMUSG00000102148","RP23-329B6.2"
"34763","ENSMUSG00000103993","RP23-329L9.2"
"34764","ENSMUSG00000102373","RP23-329P9.12"
"34765","ENSMUSG00000101970","RP23-32A8.1"
"34766","ENSMUSG00000103733","RP23-32D13.1"
"34767","ENSMUSG00000103848","RP23-32D13.3"
"34768","ENSMUSG00000103072","RP23-32P22.1"
"34769","ENSMUSG00000104416","RP23-32P22.2"
"34770","ENSMUSG00000102426","RP23-330G24.3"
"34771","ENSMUSG00000104234","RP23-330I2.1"
"34772","ENSMUSG00000102334","RP23-331D18.1"
"34773","ENSMUSG00000102316","RP23-331M15.1"
"34774","ENSMUSG00000103819","RP23-331M15.2"
"34775","ENSMUSG00000103955","RP23-332E2.7"
"34776","ENSMUSG00000103604","RP23-333D9.10"
"34777","ENSMUSG00000102910","RP23-333D9.11"
"34778","ENSMUSG00000104355","RP23-333D9.12"
"34779","ENSMUSG00000103860","RP23-333D9.2"
"34780","ENSMUSG00000103240","RP23-333D9.3"
"34781","ENSMUSG00000103446","RP23-333D9.6"
"34782","ENSMUSG00000102343","RP23-333I7.1"
"34783","ENSMUSG00000102938","RP23-333L19.1"
"34784","ENSMUSG00000102215","RP23-333L19.2"
"34785","ENSMUSG00000102770","RP23-334M10.7"
"34786","ENSMUSG00000102553","RP23-334M9.3"
"34787","ENSMUSG00000103926","RP23-334M9.5"
"34788","ENSMUSG00000102796","RP23-335B9.5"
"34789","ENSMUSG00000102983","RP23-335C3.7"
"34790","ENSMUSG00000102931","RP23-335C3.8"
"34791","ENSMUSG00000102577","RP23-335C3.9"
"34792","ENSMUSG00000102907","RP23-335P21.1"
"34793","ENSMUSG00000103232","RP23-336A16.3"
"34794","ENSMUSG00000102578","RP23-336G7.4"
"34795","ENSMUSG00000102235","RP23-337F12.2"
"34796","ENSMUSG00000102355","RP23-338M12.1"
"34797","ENSMUSG00000102283","RP23-339P23.1"
"34798","ENSMUSG00000102568","RP23-340C13.4"
"34799","ENSMUSG00000104286","RP23-340C13.5"
"34800","ENSMUSG00000102406","RP23-340C13.8"
"34801","ENSMUSG00000102803","RP23-340C13.9"
"34802","ENSMUSG00000103122","RP23-340N22.2"
"34803","ENSMUSG00000103490","RP23-340N22.4"
"34804","ENSMUSG00000103354","RP23-343K17.2"
"34805","ENSMUSG00000103743","RP23-345H12.1"
"34806","ENSMUSG00000103138","RP23-345J21.1"
"34807","ENSMUSG00000104441","RP23-346B12.3"
"34808","ENSMUSG00000102676","RP23-346B12.4"
"34809","ENSMUSG00000103765","RP23-346B13.2"
"34810","ENSMUSG00000104171","RP23-346B13.4"
"34811","ENSMUSG00000103527","RP23-346I1.1"
"34812","ENSMUSG00000102732","RP23-346I1.2"
"34813","ENSMUSG00000103284","RP23-346I1.4"
"34814","ENSMUSG00000102539","RP23-346I1.5"
"34815","ENSMUSG00000104221","RP23-347F2.1"
"34816","ENSMUSG00000103889","RP23-347F2.2"
"34817","ENSMUSG00000103905","RP23-347F4.3"
"34818","ENSMUSG00000104358","RP23-348C6.1"
"34819","ENSMUSG00000104002","RP23-348C6.3"
"34820","ENSMUSG00000103716","RP23-348C6.4"
"34821","ENSMUSG00000102612","RP23-348C6.5"
"34822","ENSMUSG00000103548","RP23-348C6.6"
"34823","ENSMUSG00000103760","RP23-348C6.7"
"34824","ENSMUSG00000096961","RP23-348F1.1"
"34825","ENSMUSG00000104288","RP23-348K1.1"
"34826","ENSMUSG00000104235","RP23-349H13.2"
"34827","ENSMUSG00000104222","RP23-349K15.2"
"34828","ENSMUSG00000103423","RP23-349K2.1"
"34829","ENSMUSG00000102393","RP23-349L11.1"
"34830","ENSMUSG00000103923","RP23-349L18.1"
"34831","ENSMUSG00000104245","RP23-349L18.2"
"34832","ENSMUSG00000102758","RP23-349M18.1"
"34833","ENSMUSG00000103453","RP23-349N4.5"
"34834","ENSMUSG00000102175","RP23-34E15.2"
"34835","ENSMUSG00000103265","RP23-34E15.3"
"34836","ENSMUSG00000103922","RP23-34E15.4"
"34837","ENSMUSG00000102275","RP23-34E15.5"
"34838","ENSMUSG00000103394","RP23-34O23.1"
"34839","ENSMUSG00000102962","RP23-351J19.5"
"34840","ENSMUSG00000103305","RP23-352D14.1"
"34841","ENSMUSG00000102183","RP23-353G11.4"
"34842","ENSMUSG00000104040","RP23-353G11.6"
"34843","ENSMUSG00000102684","RP23-353O7.3"
"34844","ENSMUSG00000103710","RP23-353O7.5"
"34845","ENSMUSG00000103439","RP23-354D10.2"
"34846","ENSMUSG00000103168","RP23-354D10.5"
"34847","ENSMUSG00000103519","RP23-354J2.1"
"34848","ENSMUSG00000103188","RP23-354M3.2"
"34849","ENSMUSG00000103324","RP23-355B17.1"
"34850","ENSMUSG00000104527","RP23-355B17.2"
"34851","ENSMUSG00000102840","RP23-355E19.1"
"34852","ENSMUSG00000103279","RP23-355G8.1"
"34853","ENSMUSG00000102173","RP23-356F21.1"
"34854","ENSMUSG00000103277","RP23-357C20.1"
"34855","ENSMUSG00000102967","RP23-357P12.2"
"34856","ENSMUSG00000103162","RP23-358I10.3"
"34857","ENSMUSG00000102875","RP23-358I10.4"
"34858","ENSMUSG00000103648","RP23-359A23.2"
"34859","ENSMUSG00000103859","RP23-359D10.1"
"34860","ENSMUSG00000102489","RP23-35F4.1"
"34861","ENSMUSG00000103849","RP23-35F4.2"
"34862","ENSMUSG00000104291","RP23-361M12.2"
"34863","ENSMUSG00000099656","RP23-361M12.3"
"34864","ENSMUSG00000103891","RP23-363K7.4"
"34865","ENSMUSG00000104120","RP23-363K7.5"
"34866","ENSMUSG00000102259","RP23-363K7.6"
"34867","ENSMUSG00000104293","RP23-363M8.2"
"34868","ENSMUSG00000103207","RP23-364A24.1"
"34869","ENSMUSG00000104277","RP23-365F1.5"
"34870","ENSMUSG00000102980","RP23-366M16.1"
"34871","ENSMUSG00000102333","RP23-366M16.2"
"34872","ENSMUSG00000103494","RP23-366M5.2"
"34873","ENSMUSG00000104269","RP23-368O20.1"
"34874","ENSMUSG00000104430","RP23-369M17.2"
"34875","ENSMUSG00000103855","RP23-36B4.2"
"34876","ENSMUSG00000103518","RP23-36C9.1"
"34877","ENSMUSG00000103286","RP23-36C9.2"
"34878","ENSMUSG00000103140","RP23-36O24.1"
"34879","ENSMUSG00000103768","RP23-36P10.10"
"34880","ENSMUSG00000102363","RP23-36P10.11"
"34881","ENSMUSG00000102154","RP23-36P10.9"
"34882","ENSMUSG00000104216","RP23-36P5.1"
"34883","ENSMUSG00000104514","RP23-370E6.2"
"34884","ENSMUSG00000103856","RP23-370E6.3"
"34885","ENSMUSG00000103430","RP23-370F14.2"
"34886","ENSMUSG00000103477","RP23-370F14.3"
"34887","ENSMUSG00000103590","RP23-370O17.1"
"34888","ENSMUSG00000104156","RP23-371A16.2"
"34889","ENSMUSG00000103149","RP23-372H6.7"
"34890","ENSMUSG00000104231","RP23-372I17.3"
"34891","ENSMUSG00000102862","RP23-372I17.4"
"34892","ENSMUSG00000103039","RP23-372I17.5"
"34893","ENSMUSG00000103774","RP23-373D16.3"
"34894","ENSMUSG00000103253","RP23-373D16.4"
"34895","ENSMUSG00000104393","RP23-373N4.11"
"34896","ENSMUSG00000104014","RP23-375F6.1"
"34897","ENSMUSG00000104169","RP23-375F6.3"
"34898","ENSMUSG00000103572","RP23-375F6.4"
"34899","ENSMUSG00000100006","RP23-377G8.1"
"34900","ENSMUSG00000102953","RP23-377G8.4"
"34901","ENSMUSG00000104184","RP23-377H12.4"
"34902","ENSMUSG00000104244","RP23-377H12.5"
"34903","ENSMUSG00000103834","RP23-378D16.1"
"34904","ENSMUSG00000103163","RP23-379C24.1"
"34905","ENSMUSG00000103646","RP23-379C24.2"
"34906","ENSMUSG00000104031","RP23-379F4.1"
"34907","ENSMUSG00000102258","RP23-379F6.3"
"34908","ENSMUSG00000104408","RP23-37C14.7"
"34909","ENSMUSG00000104105","RP23-37C14.8"
"34910","ENSMUSG00000103157","RP23-37C14.9"
"34911","ENSMUSG00000104328","RP23-37D15.1"
"34912","ENSMUSG00000102735","RP23-37D15.2"
"34913","ENSMUSG00000103538","RP23-37H10.1"
"34914","ENSMUSG00000103062","RP23-380A10.5"
"34915","ENSMUSG00000104268","RP23-380A10.6"
"34916","ENSMUSG00000102808","RP23-380F8.1"
"34917","ENSMUSG00000104339","RP23-380F8.2"
"34918","ENSMUSG00000102423","RP23-380F8.3"
"34919","ENSMUSG00000103702","RP23-381H21.1"
"34920","ENSMUSG00000102216","RP23-381H21.2"
"34921","ENSMUSG00000103397","RP23-381J6.5"
"34922","ENSMUSG00000102162","RP23-381K21.5"
"34923","ENSMUSG00000103874","RP23-381K21.6"
"34924","ENSMUSG00000103000","RP23-381K3.4"
"34925","ENSMUSG00000102457","RP23-382H8.2"
"34926","ENSMUSG00000104526","RP23-382I12.1"
"34927","ENSMUSG00000103408","RP23-383K24.3"
"34928","ENSMUSG00000102218","RP23-383K24.4"
"34929","ENSMUSG00000104369","RP23-383N15.1"
"34930","ENSMUSG00000103127","RP23-385N7.2"
"34931","ENSMUSG00000103165","RP23-386A10.2"
"34932","ENSMUSG00000102687","RP23-386K20.6"
"34933","ENSMUSG00000102446","RP23-387L22.1"
"34934","ENSMUSG00000104248","RP23-387L22.2"
"34935","ENSMUSG00000104021","RP23-387L22.3"
"34936","ENSMUSG00000103947","RP23-388A19.4"
"34937","ENSMUSG00000103713","RP23-388A19.5"
"34938","ENSMUSG00000102503","RP23-388I22.1"
"34939","ENSMUSG00000103422","RP23-389C9.3"
"34940","ENSMUSG00000103513","RP23-389J8.2"
"34941","ENSMUSG00000103880","RP23-389J8.3"
"34942","ENSMUSG00000104167","RP23-389M9.6"
"34943","ENSMUSG00000103542","RP23-38B1.1"
"34944","ENSMUSG00000103473","RP23-390C13.3"
"34945","ENSMUSG00000103930","RP23-390I1.4"
"34946","ENSMUSG00000103516","RP23-390I1.5"
"34947","ENSMUSG00000102858","RP23-390I1.6"
"34948","ENSMUSG00000102819","RP23-390M8.5"
"34949","ENSMUSG00000104123","RP23-391E12.2"
"34950","ENSMUSG00000104325","RP23-392C14.1"
"34951","ENSMUSG00000103132","RP23-392C14.2"
"34952","ENSMUSG00000102648","RP23-392F1.2"
"34953","ENSMUSG00000102981","RP23-392F1.3"
"34954","ENSMUSG00000102380","RP23-393C3.4"
"34955","ENSMUSG00000102709","RP23-393D20.1"
"34956","ENSMUSG00000103570","RP23-393G10.4"
"34957","ENSMUSG00000104118","RP23-393I12.1"
"34958","ENSMUSG00000103038","RP23-393I12.3"
"34959","ENSMUSG00000102277","RP23-393I12.4"
"34960","ENSMUSG00000102142","RP23-393I12.5"
"34961","ENSMUSG00000104112","RP23-393I12.7"
"34962","ENSMUSG00000102493","RP23-393P20.1"
"34963","ENSMUSG00000102567","RP23-394E10.1"
"34964","ENSMUSG00000103348","RP23-395G18.1"
"34965","ENSMUSG00000103983","RP23-395H6.2"
"34966","ENSMUSG00000104186","RP23-396C13.1"
"34967","ENSMUSG00000103027","RP23-396C13.2"
"34968","ENSMUSG00000102525","RP23-396I19.1"
"34969","ENSMUSG00000103995","RP23-397E2.4"
"34970","ENSMUSG00000102880","RP23-397E2.5"
"34971","ENSMUSG00000103933","RP23-397E23.1"
"34972","ENSMUSG00000103700","RP23-397I12.1"
"34973","ENSMUSG00000103492","RP23-398C14.1"
"34974","ENSMUSG00000103115","RP23-398K14.4"
"34975","ENSMUSG00000103964","RP23-399N18.1"
"34976","ENSMUSG00000103723","RP23-399N18.2"
"34977","ENSMUSG00000104487","RP23-399N18.3"
"34978","ENSMUSG00000103576","RP23-399N18.7"
"34979","ENSMUSG00000102777","RP23-399N18.9"
"34980","ENSMUSG00000102345","RP23-39I4.11"
"34981","ENSMUSG00000103060","RP23-3H19.1"
"34982","ENSMUSG00000104150","RP23-402K24.1"
"34983","ENSMUSG00000104365","RP23-402K6.2"
"34984","ENSMUSG00000103654","RP23-403H2.1"
"34985","ENSMUSG00000102544","RP23-403H2.2"
"34986","ENSMUSG00000104241","RP23-403H2.3"
"34987","ENSMUSG00000103191","RP23-403H2.5"
"34988","ENSMUSG00000102280","RP23-404A6.5"
"34989","ENSMUSG00000102866","RP23-404A8.1"
"34990","ENSMUSG00000102987","RP23-404A8.2"
"34991","ENSMUSG00000104309","RP23-404C21.2"
"34992","ENSMUSG00000104103","RP23-404D8.10"
"34993","ENSMUSG00000102182","RP23-404D8.17"
"34994","ENSMUSG00000103903","RP23-404K2.1"
"34995","ENSMUSG00000104226","RP23-404K2.2"
"34996","ENSMUSG00000101909","RP23-406B10.2"
"34997","ENSMUSG00000102818","RP23-406B10.3"
"34998","ENSMUSG00000102912","RP23-406B13.9"
"34999","ENSMUSG00000103193","RP23-406D2.1"
"35000","ENSMUSG00000103789","RP23-406J20.2"
"35001","ENSMUSG00000103309","RP23-407E2.27"
"35002","ENSMUSG00000102828","RP23-407E2.30"
"35003","ENSMUSG00000102713","RP23-407E2.31"
"35004","ENSMUSG00000102836","RP23-407E2.5"
"35005","ENSMUSG00000103125","RP23-407E2.6"
"35006","ENSMUSG00000103557","RP23-408B17.1"
"35007","ENSMUSG00000103020","RP23-409M14.1"
"35008","ENSMUSG00000103113","RP23-409M14.2"
"35009","ENSMUSG00000103719","RP23-40E2.2"
"35010","ENSMUSG00000104168","RP23-410B24.2"
"35011","ENSMUSG00000102824","RP23-411B11.2"
"35012","ENSMUSG00000104507","RP23-411B11.3"
"35013","ENSMUSG00000103669","RP23-411B11.4"
"35014","ENSMUSG00000102504","RP23-411B7.7"
"35015","ENSMUSG00000102449","RP23-411D16.1"
"35016","ENSMUSG00000103444","RP23-411I8.1"
"35017","ENSMUSG00000103971","RP23-411L6.1"
"35018","ENSMUSG00000102508","RP23-411L6.2"
"35019","ENSMUSG00000102618","RP23-411L6.3"
"35020","ENSMUSG00000102635","RP23-411M4.1"
"35021","ENSMUSG00000104214","RP23-411M4.2"
"35022","ENSMUSG00000102871","RP23-411P10.1"
"35023","ENSMUSG00000102272","RP23-411P10.2"
"35024","ENSMUSG00000104428","RP23-411P10.3"
"35025","ENSMUSG00000101571","RP23-411P10.5"
"35026","ENSMUSG00000102662","RP23-412L18.1"
"35027","ENSMUSG00000104262","RP23-412L18.2"
"35028","ENSMUSG00000103747","RP23-412L18.3"
"35029","ENSMUSG00000103233","RP23-412L18.4"
"35030","ENSMUSG00000103546","RP23-412L18.5"
"35031","ENSMUSG00000103734","RP23-412L18.6"
"35032","ENSMUSG00000103679","RP23-413K6.3"
"35033","ENSMUSG00000103270","RP23-413K6.4"
"35034","ENSMUSG00000102887","RP23-413M3.5"
"35035","ENSMUSG00000103937","RP23-414A20.3"
"35036","ENSMUSG00000102405","RP23-414N3.1"
"35037","ENSMUSG00000103143","RP23-415C3.4"
"35038","ENSMUSG00000102900","RP23-415C3.5"
"35039","ENSMUSG00000104459","RP23-415C3.6"
"35040","ENSMUSG00000103599","RP23-415C3.7"
"35041","ENSMUSG00000102691","RP23-415C3.8"
"35042","ENSMUSG00000103360","RP23-415C3.9"
"35043","ENSMUSG00000102759","RP23-415E17.1"
"35044","ENSMUSG00000103595","RP23-415F19.4"
"35045","ENSMUSG00000102902","RP23-415F2.1"
"35046","ENSMUSG00000102979","RP23-415L22.2"
"35047","ENSMUSG00000103026","RP23-415M7.1"
"35048","ENSMUSG00000104041","RP23-415M7.2"
"35049","ENSMUSG00000102816","RP23-416H10.5"
"35050","ENSMUSG00000102136","RP23-416H10.6"
"35051","ENSMUSG00000102357","RP23-416H10.7"
"35052","ENSMUSG00000102494","RP23-416H10.8"
"35053","ENSMUSG00000103810","RP23-418C16.1"
"35054","ENSMUSG00000103022","RP23-418E13.2"
"35055","ENSMUSG00000103130","RP23-41F9.2"
"35056","ENSMUSG00000104395","RP23-420P19.1"
"35057","ENSMUSG00000102201","RP23-421C2.2"
"35058","ENSMUSG00000103697","RP23-423B1.6"
"35059","ENSMUSG00000104029","RP23-424A2.1"
"35060","ENSMUSG00000102430","RP23-424K5.1"
"35061","ENSMUSG00000102701","RP23-424K5.2"
"35062","ENSMUSG00000104331","RP23-426D21.2"
"35063","ENSMUSG00000103119","RP23-426N4.8"
"35064","ENSMUSG00000104091","RP23-427B4.1"
"35065","ENSMUSG00000103904","RP23-428C21.4"
"35066","ENSMUSG00000102289","RP23-428H16.1"
"35067","ENSMUSG00000102329","RP23-428M4.4"
"35068","ENSMUSG00000102958","RP23-428P5.4"
"35069","ENSMUSG00000102176","RP23-429A10.2"
"35070","ENSMUSG00000104312","RP23-429I18.2"
"35071","ENSMUSG00000103503","RP23-429I18.3"
"35072","ENSMUSG00000103145","RP23-430G15.6"
"35073","ENSMUSG00000103225","RP23-430H21.1"
"35074","ENSMUSG00000104493","RP23-430H22.1"
"35075","ENSMUSG00000102424","RP23-431C3.3"
"35076","ENSMUSG00000102443","RP23-431L24.1"
"35077","ENSMUSG00000104377","RP23-431L24.2"
"35078","ENSMUSG00000102685","RP23-433B11.1"
"35079","ENSMUSG00000103314","RP23-433P9.3"
"35080","ENSMUSG00000102158","RP23-433P9.4"
"35081","ENSMUSG00000102536","RP23-434D24.3"
"35082","ENSMUSG00000102164","RP23-434O19.1"
"35083","ENSMUSG00000103945","RP23-435E15.3"
"35084","ENSMUSG00000104486","RP23-435E7.3"
"35085","ENSMUSG00000102178","RP23-436D9.3"
"35086","ENSMUSG00000102834","RP23-436F15.1"
"35087","ENSMUSG00000104434","RP23-436F15.2"
"35088","ENSMUSG00000104092","RP23-436F15.3"
"35089","ENSMUSG00000103392","RP23-436F15.5"
"35090","ENSMUSG00000102705","RP23-436F15.6"
"35091","ENSMUSG00000103592","RP23-436F15.7"
"35092","ENSMUSG00000103105","RP23-436K7.2"
"35093","ENSMUSG00000103051","RP23-436K7.3"
"35094","ENSMUSG00000102433","RP23-436K7.4"
"35095","ENSMUSG00000104424","RP23-438D3.2"
"35096","ENSMUSG00000104108","RP23-438M14.4"
"35097","ENSMUSG00000103820","RP23-440F7.1"
"35098","ENSMUSG00000103471","RP23-440J24.1"
"35099","ENSMUSG00000103435","RP23-440J24.2"
"35100","ENSMUSG00000104154","RP23-440J24.4"
"35101","ENSMUSG00000103634","RP23-440J24.5"
"35102","ENSMUSG00000102665","RP23-441L19.2"
"35103","ENSMUSG00000102307","RP23-442A6.1"
"35104","ENSMUSG00000103306","RP23-442I7.2"
"35105","ENSMUSG00000104141","RP23-442I7.3"
"35106","ENSMUSG00000103052","RP23-444A8.1"
"35107","ENSMUSG00000104344","RP23-444I6.3"
"35108","ENSMUSG00000102686","RP23-445A5.3"
"35109","ENSMUSG00000102937","RP23-445B17.1"
"35110","ENSMUSG00000104525","RP23-445K23.3"
"35111","ENSMUSG00000103867","RP23-445K23.5"
"35112","ENSMUSG00000104077","RP23-445K23.6"
"35113","ENSMUSG00000104206","RP23-445K23.7"
"35114","ENSMUSG00000103885","RP23-446D4.12"
"35115","ENSMUSG00000104034","RP23-446D4.7"
"35116","ENSMUSG00000103050","RP23-446D4.8"
"35117","ENSMUSG00000104106","RP23-446D4.9"
"35118","ENSMUSG00000102454","RP23-446O7.3"
"35119","ENSMUSG00000103838","RP23-446O7.4"
"35120","ENSMUSG00000103505","RP23-447L15.2"
"35121","ENSMUSG00000104503","RP23-447L15.3"
"35122","ENSMUSG00000104399","RP23-448A11.16"
"35123","ENSMUSG00000102554","RP23-448A11.17"
"35124","ENSMUSG00000104208","RP23-448A11.8"
"35125","ENSMUSG00000102189","RP23-448H3.2"
"35126","ENSMUSG00000104211","RP23-44D10.1"
"35127","ENSMUSG00000102227","RP23-44J21.2"
"35128","ENSMUSG00000104145","RP23-44N5.3"
"35129","ENSMUSG00000103427","RP23-44N5.4"
"35130","ENSMUSG00000104197","RP23-44N5.7"
"35131","ENSMUSG00000103478","RP23-450D2.1"
"35132","ENSMUSG00000103942","RP23-450D2.2"
"35133","ENSMUSG00000104461","RP23-450D2.3"
